SubflowNo,Subflow1_RTT,Subflow1_packetloss,Subflow1_Bandwidth,Subflow1_Jitter,Subflow2_RTT,Subflow2_packetloss,Subflow2_Bandwidth,Subflow2_Jitter,Subflow3_RTT,Subflow3_packetloss,Subflow3_Bandwidth,Subflow3_Jitter,Subflow1_RTT_Slope,Subflow2_RTT_Slope,Subflow3_RTT_Slope,Subflow1_Bandwidth_Slope,Subflow2_Bandwidth_Slope,Subflow3_Bandwidth_Slope,Subflow1_packetloss_Slope,Subflow2_packetloss_Slope,Subflow3_packetloss_Slope,Subflow1_Jitter_Slope,Subflow2_Jitter_Slope,Subflow3_Jitter_Slope
1.0,0.081542129,0.0,50725.8552851624,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,4.318e-05,0.0,1852709.5875230571,2.0351330551757663e-05,1.3824054343044025e-05,0.0001581358585685962,-5.153727990434269e-07,-1332528.4271516497,6.345583660835801,340.77014770087874,0.0,0.0,0.0,3.961341783306127e-07,2.1484098344055728e-05,-1.3460619793480007e-07
1.0,0.081542129,0.0,294446.73458717036,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,4.318e-05,0.0,1852709.5875230571,2.0351330551757663e-05,1.3765607605073576e-05,0.00016043592576516226,-5.146833437690786e-07,-1332077.6925752216,6.303495987668109,336.41018125873745,0.0,0.0,0.0,3.8756496125078386e-07,2.175634212720184e-05,-1.3438485287234834e-07
1.0,0.081542129,0.0,72775.83405673511,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,4.318e-05,0.0,1852709.5875230571,2.0351330551757663e-05,1.3707359703004705e-05,0.00016272624865564173,-5.139952709463024e-07,-1331625.746103945,6.261561363130726,332.06693494539616,0.0,0.0,0.0,3.790293544526533e-07,2.20274249781045e-05,-1.3416403597321648e-07
1.0,0.081542129,0.0,26341.20353622731,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,4.318e-05,0.0,1852709.5875230571,2.0351330551757663e-05,1.3649309883341387e-05,0.00016500686724706237,-5.133085768819232e-07,-1331172.1183421677,6.219779191405566,327.7403423699785,0.0,0.0,0.0,3.705272234143866e-07,2.229735167293015e-05,-1.3394374559678495e-07
3.0,0.081542129,0.0,26341.20353622731,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,4.4922e-05,0.0,1260877.773858888,1.091471354305295e-05,1.3591457395858398e-05,0.00016727782136541727,-5.126185086525506e-07,-1330716.6942222705,6.1781488792986625,321.816816871537,0.0,0.0,0.0,3.620584342151874e-07,2.2566126966211054e-05,-1.3374970730898678e-07
3.0,0.081542129,0.0,26341.20353622731,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,4.3285e-05,0.0,1848215.317527507,1.0009210408557389e-06,1.353380149358469e-05,0.0001695391506565813,-5.119342879896121e-07,-1330259.485891737,6.1366698362270595,317.5154436646539,0.0,0.0,0.0,3.5362285353227914e-07,2.2833755590955092e-05,-1.335830800630784e-07
1.0,0.081542129,0.0,85239.50168929406,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,4.3285e-05,0.0,1848215.317527507,1.0009210408557389e-06,1.3476341432787614e-05,0.00017179089458722578,-5.112514361948324e-07,-1329800.3452893011,6.095341474205807,313.23056303467297,0.0,0.0,0.0,3.452203486378892e-07,2.3100242258754977e-05,-1.3341676194275385e-07
3.0,0.081542129,0.0,85239.50168929406,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,4.32325e-05,0.0,137459.8115929824,1.0524073854870345e-06,1.3419076472956781e-05,0.00017403309244572483,-5.105700921739651e-07,-1329339.4452213396,6.054163207834807,304.3168561154016,0.0,0.0,0.0,3.3685078739625736e-07,2.3365591659896743e-05,-1.3325061238777613e-07
3.0,0.081542129,0.0,85239.50168929406,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,4.7893e-05,0.0,1670390.244871833,7.096059483280977e-07,1.3362005876788077e-05,0.00017626578334306036,-5.098774714081979e-07,-1328876.7976374216,6.013134454286277,299.59504857380864,0.0,0.0,0.0,3.285140382606681e-07,2.3629808463467718e-05,-1.3308570057349594e-07
3.0,0.081542129,0.0,85239.50168929406,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,4.5589e-05,0.0,111167.11019854086,9.763815520768323e-07,1.3305128910167641e-05,0.00017848900621371714,-5.091924982561337e-07,-1328412.4144227477,5.972254633291726,290.6690192068273,0.0,0.0,0.0,3.202099702704856e-07,2.389289731746392e-05,-1.3292036999625378e-07
3.0,0.081542129,0.0,85239.50168929406,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,4.8027e-05,0.0,1665729.6935269886,1.523923845984776e-06,1.3248444842157087e-05,0.00018070279981657718,-5.085023111571893e-07,-1327946.3073985064,5.9315231671292725,285.98227618402007,0.0,0.0,0.0,3.119384530482125e-07,2.4154862848896753e-05,-1.327538644921025e-07
3.0,0.081542129,0.0,85239.50168929406,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,4.796e-05,0.0,152056.26001398056,1.5276677256615106e-06,1.3191952944976545e-05,0.0001829072027358067,-5.078137072116056e-07,-1327478.4883222254,5.890939480611029,277.22552693477684,0.0,0.0,0.0,3.0369935679657185e-07,2.441570966389904e-05,-1.3258765993173884e-07
3.0,0.081542129,0.0,85239.50168929406,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,4.8035e-05,0.0,1665452.2741734106,1.144399586858947e-06,1.3135652493990283e-05,0.00018510225338173847,-5.071262986586775e-07,-1327008.9688881282,5.850503001070373,272.585074245093,0.0,0.0,0.0,2.954925522955895e-07,2.4675442347830677e-05,-1.3242279942840857e-07
3.0,0.081542129,0.0,85239.50168929406,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,4.803100000000001e-05,0.0,112568.4972089538,6.111877079940307e-07,1.3079542767690367e-05,0.00018728798999174994,-5.064402955919065e-07,-1326537.7607274821,5.810213158349569,263.77977690841806,0.0,0.0,0.0,2.8731791089971156e-07,2.4934065465383486e-05,-1.3225968055426262e-07
3.0,0.081542129,0.0,85239.50168929406,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.3023623047681929e-05,0.00018946445063113492,-5.055939460522516e-07,-1326064.8754089482,5.770069384787369,256.6959370672374,0.0,0.0,0.0,2.7917530453492116e-07,2.519158356068561e-05,-1.3207823820707008e-07
1.0,0.081542129,0.0,268816.9634257189,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.2967892618667374e-05,0.00019163167319397243,-5.047496327670906e-07,-1325589.831289171,5.730071115206429,249.63981875282155,0.0,0.0,0.0,2.7106460569588163e-07,2.544800115740518e-05,-1.318971687633608e-07
1.0,0.081542129,0.0,107671125.09812015,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.2912350768431383e-05,0.00019378969540398828,-5.039073493884323e-07,-1324825.0025520846,5.690217786901109,242.61131172990227,0.0,0.0,0.0,2.6298568744309027e-07,2.570332275885355e-05,-1.3171647120252346e-07
1.0,0.081542129,0.0,80398400.3967855,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.285699678782607e-05,0.0001959385548154139,-5.030670895925055e-07,-1324132.755659598,5.650508839625363,235.6103062520208,0.0,0.0,0.0,2.5493842340005517e-07,2.595755284808782e-05,-1.3153614450743434e-07
1.0,0.081542129,0.0,105764490.110345,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.2801829970755236e-05,0.0001980782888138394,-5.022288470796501e-07,-1323371.8678240287,5.6109437155802295,228.63669305907226,0.0,0.0,0.0,2.4692268775048326e-07,2.6210695888012993e-05,-1.3135618766444286e-07
1.0,0.081542129,0.0,102853457.99650589,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.2746849614159965e-05,0.00020020893461706072,-5.013926155742076e-07,-1322618.2657784594,5.571521859402112,221.69036337491218,0.0,0.0,0.0,2.389383552354798e-07,2.646275632148313e-05,-1.3117659966335744e-07
1.0,0.081542129,0.0,120698535.32937673,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.2692055018003909e-05,0.00020233052927592509,-5.005583888244143e-07,-1321816.5281765603,5.532242718150486,214.77120890490423,0.0,0.0,0.0,2.3098530115076989e-07,2.671373857140249e-05,-1.309973794974314e-07
1.0,0.081542129,0.0,119452274.010756,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.2637445485257977e-05,0.00020444310967516785,-4.997261606022936e-07,-1321017.7919056555,5.493105741295959,207.87912183354155,0.0,0.0,0.0,2.2306340134393372e-07,2.696364704082564e-05,-1.3081852616334867e-07
1.0,0.081542129,0.0,108278254.46231487,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.2583020321885636e-05,0.0002065467125342485,-4.988959247035486e-07,-1320248.466403505,5.454110380708477,201.01399482205522,0.0,0.0,0.0,2.1517253221165462e-07,2.7212486113057278e-05,-1.3064003866121013e-07
1.0,0.081542129,0.0,122893865.41075777,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.2528778836828913e-05,0.00020864137440817815,-4.980676749474567e-07,-1319439.855685272,5.415256090645338,194.17572100603823,0.0,0.0,0.0,2.073125706969893e-07,2.746026015175139e-05,-1.3046191599451933e-07
1.0,0.133786334,0.0,598166.6192996784,0.0065305256249995,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.2613390355689146e-05,0.00021072713168834563,-4.972414051767628e-07,-1318955.5718245872,5.376542327739544,187.36419399309474,0.0,0.0,0.0,2.168171459986504e-07,2.7706973501009797e-05,-1.302841571701688e-07
1.0,0.1076642315,0.0,236332264.45072004,0.0125050045225445,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.2628388475056778e-05,0.0002128040206033374,-4.964171092575751e-07,-1317844.8516838755,5.337968550988005,180.57930786047635,0.0,0.0,0.0,2.4212006203612083e-07,2.795263048548038e-05,-1.3010676119842614e-07
1.0,0.12072528275,0.0,118612789.41177209,0.0168617446584036,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.2677868906213952e-05,0.00021487207721975247,-4.955947810792597e-07,-1317046.694324011,5.299534221739981,173.8209571527646,0.0,0.0,0.0,2.7885483848597077e-07,2.819723541045437e-05,-1.2992972709292032e-07
1.0,0.133786334,0.0,109446491.77088322,0.0168617446584035,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.276164851843631e-05,0.00021693133744301463,-4.947744145543366e-07,-1316272.4637593506,5.2612388036854325,167.08903687954276,0.0,0.0,0.0,3.15442718266631e-07,2.8440792561963486e-05,-1.29753053870628e-07
1.0,0.133786334,0.0,119283514.43922412,0.0125050045225443,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.2845061317930202e-05,0.0002189818370181775,-4.93956003618377e-07,-1315471.8647252608,5.223081762843413,160.383442513083,0.0,0.0,0.0,3.4038162589736264e-07,2.8683306206876346e-05,-1.2957674055185994e-07
1.0,0.133786334,0.0,119730649.94530094,0.0065305256249991,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.292810880755862e-05,0.0002210236115307271,-4.931395422298984e-07,-1314669.799410272,5.185062567550909,153.7040699860581,0.0,0.0,0.0,3.4946763444257674e-07,2.8924780592994237e-05,-1.2940078616024728e-07
1.0,0.133786334,0.0,110675293.1670618,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.3010792483451806e-05,0.00022305669640737956,-4.923250243702644e-07,-1313891.3018318403,5.147180688451102,147.05081568925425,0.0,0.0,0.0,3.4132041508759074e-07,2.9165219949146616e-05,-1.292251897227284e-07
1.0,0.133786334,0.0,118434404.25221346,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.309311383504063e-05,0.00022508112691687395,-4.915124440435807e-07,-1313092.0340528728,5.10943559848234,140.42357646931265,0.0,0.0,0.0,3.3320462836199785e-07,2.94046284852858e-05,-1.2904995026953497e-07
1.0,0.133786334,0.0,119397559.26520094,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.3175074345089623e-05,0.0002270969381707607,-4.90701795276595e-07,-1312289.9578932966,5.071826772866684,133.82224962644685,0.0,0.0,0.0,3.2512015074875373e-07,2.9643010392581338e-05,-1.288750668341791e-07
1.0,0.133786334,0.0,111038720.66426018,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.3256675489731348e-05,0.00022910416512418607,-4.898930721185948e-07,-1311509.5418584608,5.034353689098717,127.24673291223246,0.0,0.0,0.0,3.170668592723839e-07,2.9880369843513713e-05,-1.2870053845343992e-07
1.0,0.133786334,0.0,118326482.2342128,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.3337918738498862e-05,0.0002311028425766712,-4.890862686413083e-07,-1310709.6924442188,4.997015826934556,120.6969245273358,0.0,0.0,0.0,3.0904463149630856e-07,3.0116710991967654e-05,-1.285263641673499e-07
1.0,0.133786334,0.0,125872746.20581973,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.341880555435855e-05,0.000233093005172889,-4.882813789388039e-07,-1309889.8401486191,4.959812668380619,114.17272311933746,0.0,0.0,0.0,3.010533455201827e-07,3.035203797332477e-05,-1.2835254301918235e-07
1.0,0.133786334,0.0,117816182.94166568,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.3499337393743519e-05,0.00023507468740343403,-4.8747839712739e-07,-1309090.855508389,4.922743697682605,107.67402778048337,0.0,0.0,0.0,2.9309287997725087e-07,3.0586354904555866e-05,-1.2817907405543786e-07
1.0,0.133786334,0.0,111819258.89524192,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.357951570658585e-05,0.00023704792360559047,-4.86677317345518e-07,-1308307.259249933,4.8858084013147165,101.20073804551679,0.0,0.0,0.0,2.8516311403171626e-07,3.081966588431251e-05,-1.2800595632583143e-07
1.0,0.133786334,0.0,119349062.98608293,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.3659341936348548e-05,0.00023901274796409285,-4.858781337536817e-07,-1307503.730319538,4.8490062679684955,94.75275388948573,0.0,0.0,0.0,2.7726392737612465e-07,3.105197499301826e-05,-1.278331888832794e-07
1.0,0.133786334,0.0,109036946.53773671,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.3738817520058866e-05,0.00024096919451188742,-4.850808405343214e-07,-1306726.8039909836,4.812336788542272,88.32997572556502,0.0,0.0,0.0,2.693952002287625e-07,3.1283286292959404e-05,-1.2766077078388654e-07
1.0,0.133786334,0.0,119418434.29870714,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.3817943888339269e-05,0.00024291729713088326,-4.842854318917249e-07,-1305922.5687323897,4.775799456130116,81.93230440291727,0.0,0.0,0.0,2.615568133310698e-07,3.151360382837507e-05,-1.2748870108693315e-07
1.0,0.133786334,0.0,119962306.3232646,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.389672246544027e-05,0.0002448570895527042,-4.83491902051932e-07,-1305116.7032411708,4.739393766011305,75.55964120450713,0.0,0.0,0.0,2.537486479450689e-07,3.174293162554685e-05,-1.2731697885486242e-07
1.0,0.133786334,0.0,109648529.59969954,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.3975154669271254e-05,0.00024678860535943436,-4.827002452626367e-07,-1304337.3614913356,4.703119215639638,69.21188784501993,0.0,0.0,0.0,2.45970585850795e-07,3.197127369288813e-05,-1.2714560315326755e-07
1.0,0.133786334,0.0,119161040.10410398,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.4053241911432471e-05,0.0002487118779843587,-4.81910455793093e-07,-1303533.0893425336,4.6669753046327696,62.88894646869051,0.0,0.0,0.0,2.3822250934377245e-07,3.2198634021032546e-05,-1.2697457305087894e-07
1.0,0.133786334,0.0,121410819.95627818,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.4130985597246397e-05,0.0002506269407127027,-4.811225279340175e-07,-1302722.796103128,4.630961534761631,56.59071964721375,0.0,0.0,0.0,2.3050430123246477e-07,3.2425016582922375e-05,-1.2680388761955194e-07
1.0,0.133786334,0.0,108850481.37983754,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.4208387125788837e-05,0.00025253382668236307,-4.803364559974967e-07,-1301944.751972756,4.59507740994017,50.31711037763736,0.0,0.0,0.0,2.2281584483576015e-07,3.2650425333896136e-05,-1.2663354593425377e-07
1.0,0.133786334,0.0,117028332.4369942,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.4285447889920066e-05,0.00025443256888464,-4.795522343168901e-07,-1301145.3236001455,4.55932243621461,44.068022080281914,0.0,0.0,0.0,2.1515702398047846e-07,3.287486421177581e-05,-1.2646354707305152e-07
1.0,0.133786334,0.0,119334655.88305902,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.4362169276315334e-05,0.0002563232001649606,-4.787698572467389e-07,-1300339.7455276332,4.523696121753378,37.843358596647846,0.0,0.0,0.0,2.0752772299887178e-07,3.309833713695358e-05,-1.2629389011709932e-07
1.0,0.133786334,0.0,120710678.28622408,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.4438552665495655e-05,0.0002582057532236016,-4.779893191626701e-07,-1299530.4463460536,4.488197976836524,31.643024187365082,0.0,0.0,0.0,1.9992782672616078e-07,3.332084801247811e-05,-1.2612457415062627e-07
1.0,0.133786334,0.0,108464411.5582058,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.4514599431858705e-05,0.00026008026061640567,-4.772106144613049e-07,-1298752.4337463987,4.452827513845675,25.466923530129463,0.0,0.0,0.0,1.923572204980503e-07,3.354240072414024e-05,-1.2595559826092367e-07
1.0,0.133786334,0.0,120776292.4784156,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.4590310943708615e-05,0.00026194675475549567,-4.76433737560166e-07,-1297942.5617227925,4.417584247253676,19.314961717661628,0.0,0.0,0.0,1.8481579014830923e-07,3.376299914055842e-05,-1.2578696153833333e-07
1.0,0.133786334,0.0,133478928.78640597,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,0.000108158,0.0,739658.6475115953,7.534180757058355e-06,1.4665688563286124e-05,0.00026380526790998417,-4.7565868289758525e-07,-1297099.9998398204,4.382467693614565,13.187044255677028,0.0,0.0,0.0,1.7730342200631093e-07,3.398264711326342e-05,-1.2561866307623474e-07
3.0,0.133786334,0.0,133478928.78640597,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,7.80965e-05,0.0,9867671.65839641,1.440203994422419e-05,1.4740733646798976e-05,0.00026565583220667803,-4.7496234521622003e-07,-1296257.4175424052,4.347477371553412,30.433435137249855,0.0,0.0,0.0,1.6982000289463165e-07,3.4201348476782776e-05,-1.2543313330948052e-07
3.0,0.133786334,0.0,133478928.78640597,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.4815447544451805e-05,0.0002674984796307821,-4.7438303509726753e-07,-1295414.8192421691,4.312612801756332,28.618710274464878,0.0,0.0,0.0,1.6236542012661962e-07,3.4419107048724564e-05,-1.2525031206556533e-07
1.0,0.133786334,0.0,484161788.77370673,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.4889831600475067e-05,0.00026933324202659496,-4.7380477902543766e-07,-1293677.466391557,4.277873506960374,26.811005774082115,0.0,0.0,0.0,1.5493956150401992e-07,3.463592662986107e-05,-1.2506788586430652e-07
1.0,0.133786334,0.0,115909547.58493692,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.496388715315534e-05,0.0002711601510982044,-4.7322757445961257e-07,-1292881.9494318077,4.243259011943805,25.010294296123167,0.0,0.0,0.0,1.4754231531458194e-07,3.48518110042115e-05,-1.2488585357854568e-07
1.0,0.133786334,0.0,118698522.95257472,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.5037615534864055e-05,0.0002729792384101765,-4.726514188662771e-07,-1292079.1504731248,4.208768843516059,23.216548619040175,0.0,0.0,0.0,1.4017357032969225e-07,3.506676393912471e-05,-1.2470421408511176e-07
1.0,0.133786334,0.0,118565013.91345394,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.5111018072087075e-05,0.0002747905353882439,-4.720763097194919e-07,-1291276.5388881052,4.174402530507962,21.429741639160234,0.0,0.0,0.0,1.3283321580201798e-07,3.5280789185361125e-05,-1.245229662648041e-07
1.0,0.133786334,0.0,115710631.82063033,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.518409608545376e-05,0.000276594073319986,-4.7150224450086535e-07,-1290481.0238211763,4.1401596037620685,19.64984637009819,0.0,0.0,0.0,1.255211414631635e-07,3.549389047717446e-05,-1.2434210900237578e-07
1.0,0.133786334,0.0,106045393.48137496,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.5256850889765058e-05,0.0002783898833555101,-4.7092922069952854e-07,-1289709.8371115546,4.1060395961227965,17.8768359421964,0.0,0.0,0.0,1.1823723752133958e-07,3.570607153239286e-05,-1.2416164118651707e-07
1.0,0.133786334,0.0,118072531.7039132,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.5329283794023602e-05,0.00028017799650812455,-4.7035723581210704e-07,-1288907.9403872506,4.072042042426884,16.11068360194176,0.0,0.0,0.0,1.109813946590433e-07,3.59173360524996e-05,-1.2398156170983862e-07
1.0,0.133786334,0.0,120032973.45664926,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.5401396101460595e-05,0.0002819584436550125,-4.6978628734269545e-07,-1288100.9485637078,4.038166479493629,14.351362711413753,0.0,0.0,0.0,1.0375350403076268e-07,3.612768772271337e-05,-1.2380186946885522e-07
1.0,0.133786334,0.0,117216274.08744755,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.5473189109565653e-05,0.00028373125553789777,-4.692163728028297e-07,-1287300.9544848932,4.004412446115522,12.598846747722678,0.0,0.0,0.0,9.655345726066384e-08,3.633713021206815e-05,-1.2362256336396937e-07
1.0,0.133786334,0.0,109554019.16324753,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.5544664110114075e-05,0.00028549646276370967,-4.6864748971146146e-07,-1286520.145188982,3.970779483048663,10.853109302436021,0.0,0.0,0.0,8.93811464403305e-08,3.654566717349258e-05,-1.2344364229945474e-07
1.0,0.133786334,0.0,119151097.40350851,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.561582238919523e-05,0.0002872540958052437,-4.680796355949314e-07,-1285714.958064944,3.9372671330032376,9.114124081046212,0.0,0.0,0.0,8.223646412648605e-08,3.6753302243888946e-05,-1.2326510518344025e-07
1.0,0.133786334,0.0,115072697.27877904,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.5686665227240672e-05,0.0002890041850018187,-4.675128079869437e-07,-1284919.9200653562,3.903874940634239,7.381864902396722,0.0,0.0,0.0,7.511930333873787e-08,3.696003904421168e-05,-1.2308695092789362e-07
1.0,0.133786334,0.0,118641924.920717,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.5757193899051453e-05,0.00029074676055992915,-4.6694700442853913e-07,-1284115.7721576048,3.870602452532021,5.656305698143053,0.0,0.0,0.0,6.802955755734372e-08,3.7165881179545585e-05,-1.2290917844860555e-07
1.0,0.133786334,0.0,119562184.61120124,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.582740967382612e-05,0.0002924818525538961,-4.663822224680692e-07,-1283309.2109482782,3.8374492172129946,3.937420512203958,0.0,0.0,0.0,6.096712072096083e-08,3.737083223918331e-05,-1.2273178666517345e-07
1.0,0.133786334,0.0,114768651.1060173,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.5897313815188046e-05,0.0002942094909265121,-4.658184596611708e-07,-1282514.5687016943,3.804414785110478,2.2251835002156564,0.0,0.0,0.0,5.393188722444636e-08,3.757489579670284e-05,-1.2255477450098569e-07
1.0,0.133786334,0.0,70119061.01489319,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.5966907581212935e-05,0.0002959297054896852,-4.6525571357074016e-07,-1281831.5172966095,3.7714987085653306,0.5195689289973869,0.0,0.0,0.0,4.692375191663855e-08,3.77780754100441e-05,-1.2237814088320574e-07
1.0,0.133786334,0.0,125363078.99063806,0.0,1.102126977,0.0,28309.565094233178,0.1241433253832569,3.288e-05,0.0,2433090.024921465,1.3500466623024724e-05,1.603619222445535e-05,0.00029764252592507734,-4.646939817669072e-07,-1281009.8495456984,3.738700541817063,-1.1794488239927108,0.0,0.0,0.0,3.994261009817318e-08,3.798037462158559e-05,-1.2220188474275623e-07
