Time,No.,Source,Destination,Protocol,Length,Info,RTT,Lost Segement,Duplicate,Retransmission,IDK,Subflow,SubflowNo,packetloss,Time_Diff,Bandwidth,Jitter,Subflow1_RTT,Subflow1_packetloss,Subflow1_Bandwidth,Subflow1_Jitter,Subflow2_RTT,Subflow2_packetloss,Subflow2_Bandwidth,Subflow2_Jitter,Subflow3_RTT,Subflow3_packetloss,Subflow3_Bandwidth,Subflow3_Jitter
1970-01-01 00:01:04.413536586,3075,10.10.3.59,10.10.3.105,MPTCP,80,5201  >  39317 [ACK] Seq=1 Ack=179889 Win=2254720 Len=0 TSval=1401757150 TSecr=939777069,3.1764e-05,0,0,0,0,10.10.3.59_10.10.3.105,3.0,0.0,3.176400001336788e-05,2518574.4857805064,3.855761208598704e-06,0.0812326355,0.0,2598073.7938288795,0.0003220112197926,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.413545889,3076,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1346926 Win=1875712 Len=0 TSval=1041648678 TSecr=2010521978,0.08156896525,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,9.302999998794805e-06,8599376.546314515,0.000434199840193,0.08156896525,0.0,8599376.546314515,0.000434199840193,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.413831932,3077,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1621758 Win=2277376 Len=0 TSval=1041648687 TSecr=2010521986,0.081905295,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0002860429999884,279678.23020743544,0.0004341998401929,0.081905295,0.0,279678.23020743544,0.0004341998401929,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.414547319,3078,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1419550 Win=2020992 Len=0 TSval=1041648679 TSecr=2010521978,0.081905295,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0007153869999996,111827.58423069213,0.0003220112197925,0.081905295,0.0,111827.58423069213,0.0003220112197925,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.414601220,3079,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1389646 Win=1961216 Len=0 TSval=1041648679 TSecr=2010521978,0.081905295,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,5.390100000113307e-05,1484202.5194025768,0.0001681648749955,0.081905295,0.0,1484202.5194025768,0.0001681648749955,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.414676731,3080,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1482206 Win=2146304 Len=0 TSval=1041648680 TSecr=2010521979,0.081905295,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,7.551100000569022e-05,1059448.2922219478,0.0,0.081905295,0.0,1059448.2922219478,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.414683230,3081,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1547710 Win=2277376 Len=0 TSval=1041648680 TSecr=2010521979,0.081905295,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,6.498999994164478e-06,12309586.101220628,0.0,0.081905295,0.0,12309586.101220628,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.414913561,3082,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1931782 Win=2264576 Len=0 TSval=1041648693 TSecr=2010521992,0.080603962,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0002303310000115,347326.2391774443,0.0001626666249953,0.080603962,0.0,347326.2391774443,0.0001626666249953,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.414977066,3083,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1711470 Win=2264576 Len=0 TSval=1041648688 TSecr=2010521988,0.0812546285,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,6.350499999996373e-05,1259743.3272977828,0.000311482872602,0.0812546285,0.0,1259743.3272977828,0.000311482872602,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.414994587,3084,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1829254 Win=2264576 Len=0 TSval=1041648690 TSecr=2010521989,0.08092929525,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,1.7520999989528718e-05,4565949.434838842,0.0004200034197374,0.08092929525,0.0,4565949.434838842,0.0004200034197374,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.416238553,3085,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1234430 Win=1650816 Len=0 TSval=1041648674 TSecr=2010521973,0.080603962,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.001243966000004,64310.43935263244,0.0004200034197374,0.080603962,0.0,64310.43935263244,0.0004200034197374,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.417783735,3086,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1369710 Win=1921280 Len=0 TSval=1041648679 TSecr=2010521978,0.080603962,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0015451820000009,51773.836350636615,0.0003114828726021,0.080603962,0.0,51773.836350636615,0.0003114828726021,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.417990991,3087,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1225886 Win=1633664 Len=0 TSval=1041648674 TSecr=2010521973,0.080603962,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0002072559999959,385996.0628477266,0.0001626666249956,0.080603962,0.0,385996.0628477266,0.0001626666249956,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.419145844,3088,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1884790 Win=2264576 Len=0 TSval=1041648692 TSecr=2010521992,0.080603962,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0011548530000027,69272.88581300892,0.0,0.080603962,0.0,69272.88581300892,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.419819915,3089,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1504990 Win=2191872 Len=0 TSval=1041648680 TSecr=2010521979,0.080603962,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0006740710000059,118681.8599217223,0.0,0.080603962,0.0,118681.8599217223,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.420073118,3090,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1842070 Win=2264576 Len=0 TSval=1041648690 TSecr=2010521989,0.080603962,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0002532029999997,315952.0226856577,0.0,0.080603962,0.0,315952.0226856577,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.420850683,3091,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1978774 Win=2264576 Len=0 TSval=1041648693 TSecr=2010521992,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0007775649999928,102885.28933367477,0.0006918548749989,0.086138801,0.0,102885.28933367477,0.0006918548749989,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.421913709,3092,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1579038 Win=2277376 Len=0 TSval=1041648682 TSecr=2010521982,0.0833713815,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.001063025999997,75256.86107415974,0.0013248012239161,0.0833713815,0.0,75256.86107415974,0.0013248012239161,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.423665859,3093,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1278574 Win=1739008 Len=0 TSval=1041648678 TSecr=2010521977,0.08475509125,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0017521500000015,45658.191364855295,0.0017863616059111,0.08475509125,0.0,45658.191364855295,0.0017863616059111,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.424896894,3094,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1211646 Win=1605120 Len=0 TSval=1041648666 TSecr=2010521965,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0012310350000035,64985.96709254382,0.0017863616059111,0.086138801,0.0,64985.96709254382,0.0017863616059111,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.424902129,3095,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1495022 Win=2171904 Len=0 TSval=1041648680 TSecr=2010521979,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,5.235000003267487e-06,15281757.392562952,0.001324801223916,0.086138801,0.0,15281757.392562952,0.001324801223916,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.1764e-05,0.0,2518574.4857805064,3.855761208598704e-06
1970-01-01 00:01:04.426161283,3096,10.10.3.105,10.10.3.59,MPTCP,1516,39317  >  5201 [ACK] Seq=179889 Ack=1 Win=64256 Len=1424 TSval=939777080 TSecr=1401756826,3.454450000000001e-05,0,0,0,0,10.10.3.105_10.10.3.59,3.0,0.0,0.0012591539999959,1203982.9917586178,4.492736637922859e-06,0.086138801,0.0,15281757.392562952,0.001324801223916,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.454450000000001e-05,0.0,1203982.9917586178,4.492736637922859e-06
1970-01-01 00:01:04.426191541,3097,10.10.3.59,10.10.3.105,MPTCP,80,5201  >  39317 [ACK] Seq=1 Ack=181313 Win=2253312 Len=0 TSval=1401757163 TSecr=939777080,3.0258e-05,0,0,0,0,10.10.3.59_10.10.3.105,3.0,0.0,3.025799999534229e-05,2643928.878720162,4.204453399475279e-06,0.086138801,0.0,15281757.392562952,0.001324801223916,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.426210088,3098,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1326990 Win=1835904 Len=0 TSval=1041648678 TSecr=2010521977,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,1.8547000010471493e-05,4313366.040590533,0.0006918548749986,0.086138801,0.0,4313366.040590533,0.0006918548749986,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.426774569,3099,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1698654 Win=2264576 Len=0 TSval=1041648688 TSecr=2010521988,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0005644809999978,141723.10494118673,0.0,0.086138801,0.0,141723.10494118673,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.427341051,3100,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1916118 Win=2264576 Len=0 TSval=1041648693 TSecr=2010521992,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0005664819999964,141222.49250727234,0.0,0.086138801,0.0,141222.49250727234,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.427514662,3101,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1432366 Win=2046592 Len=0 TSval=1041648679 TSecr=2010521978,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0001736109999939,460800.29492834833,0.0,0.086138801,0.0,460800.29492834833,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.428553031,3102,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1900454 Win=2264576 Len=0 TSval=1041648693 TSecr=2010521992,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0010383690000139,77043.90250375688,0.0,0.086138801,0.0,77043.90250375688,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.428589225,3103,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1610366 Win=2277376 Len=0 TSval=1041648686 TSecr=2010521986,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,3.6193999989109216e-05,2210311.1019525896,0.0,0.086138801,0.0,2210311.1019525896,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.428821626,3104,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1853462 Win=2264576 Len=0 TSval=1041648692 TSecr=2010521991,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0002324010000052,344232.59795872704,0.0,0.086138801,0.0,344232.59795872704,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.429293976,3105,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1790806 Win=2264576 Len=0 TSval=1041648689 TSecr=2010521988,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0004723499999954,169365.93627769494,0.0,0.086138801,0.0,169365.93627769494,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.429970954,3106,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1685838 Win=2264576 Len=0 TSval=1041648688 TSecr=2010521988,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0006769780000013,118172.23011655206,0.0,0.086138801,0.0,118172.23011655206,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.430996580,3107,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1379678 Win=1941248 Len=0 TSval=1041648679 TSecr=2010521978,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0010256260000005,78001.14271669845,0.0,0.086138801,0.0,78001.14271669845,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.431502872,3108,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1524926 Win=2231808 Len=0 TSval=1041648680 TSecr=2010521979,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0005062919999971,158011.5822498564,0.0,0.086138801,0.0,158011.5822498564,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.431662367,3109,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1947446 Win=2264576 Len=0 TSval=1041648693 TSecr=2010521992,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0001594950000054,501583.1217108159,0.0,0.086138801,0.0,501583.1217108159,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.431781219,3110,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1462270 Win=2106496 Len=0 TSval=1041648679 TSecr=2010521979,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0001188519999999,673106.0478581395,0.0,0.086138801,0.0,673106.0478581395,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.435222508,3111,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1715742 Win=2264576 Len=0 TSval=1041648689 TSecr=2010521988,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0034412889999941,23247.103047763547,0.0,0.086138801,0.0,23247.103047763547,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.436222376,3112,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1288542 Win=1758976 Len=0 TSval=1041648678 TSecr=2010521977,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.000999868000008,80010.56139345873,0.0,0.086138801,0.0,80010.56139345873,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.436557542,3113,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1336958 Win=1855872 Len=0 TSval=1041648678 TSecr=2010521978,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0003351659999992,238687.69505311624,0.0,0.086138801,0.0,238687.69505311624,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.436711144,3114,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1728150 Win=2264576 Len=0 TSval=1041648689 TSecr=2010521988,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0001536019999974,520826.5517461627,0.0,0.086138801,0.0,520826.5517461627,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.0258e-05,0.0,2643928.878720162,4.204453399475279e-06
1970-01-01 00:01:04.437259885,3115,10.10.3.105,10.10.3.59,MPTCP,1516,39317  >  5201 [ACK] Seq=181313 Ack=1 Win=64256 Len=1424 TSval=939777092 TSecr=1401756838,3.101100000000001e-05,0,0,0,0,10.10.3.105_10.10.3.59,3.0,0.0,0.0005487410000029,2762687.6796010723,3.1520856476348728e-06,0.086138801,0.0,520826.5517461627,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,3.101100000000001e-05,0.0,2762687.6796010723,3.1520856476348728e-06
1970-01-01 00:01:04.437303904,3116,10.10.3.59,10.10.3.105,MPTCP,80,5201  >  39317 [ACK] Seq=1 Ack=182737 Win=2251904 Len=0 TSval=1401757174 TSecr=939777092,4.4019e-05,0,0,0,0,10.10.3.59_10.10.3.105,3.0,0.0,4.401900000061687e-05,1817397.033073875,1.5816097146264286e-06,0.086138801,0.0,520826.5517461627,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,4.4019e-05,0.0,1817397.033073875,1.5816097146264286e-06
1970-01-01 00:01:04.437421775,3117,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1803622 Win=2264576 Len=0 TSval=1041648689 TSecr=2010521988,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0001178710000004,678708.079168469,0.0,0.086138801,0.0,678708.079168469,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,4.4019e-05,0.0,1817397.033073875,1.5816097146264286e-06
1970-01-01 00:01:04.437508566,3118,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1724286 Win=2264576 Len=0 TSval=1041648689 TSecr=2010521988,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,8.67910000010852e-05,921754.5597930629,0.0,0.086138801,0.0,921754.5597930629,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,4.4019e-05,0.0,1817397.033073875,1.5816097146264286e-06
1970-01-01 00:01:04.439143259,3119,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1567646 Win=2277376 Len=0 TSval=1041648680 TSecr=2010521980,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0016346929999997,48938.85273871766,0.0,0.086138801,0.0,48938.85273871766,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,4.4019e-05,0.0,1817397.033073875,1.5816097146264286e-06
1970-01-01 00:01:04.441569412,3120,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1667326 Win=2277376 Len=0 TSval=1041648687 TSecr=2010521986,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0024261530000018,32974.01276833738,0.0,0.086138801,0.0,32974.01276833738,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,4.4019e-05,0.0,1817397.033073875,1.5816097146264286e-06
1970-01-01 00:01:04.442570666,3121,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1869126 Win=2264576 Len=0 TSval=1041648692 TSecr=2010521991,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0010012539999877,79899.80564470119,0.0,0.086138801,0.0,79899.80564470119,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,4.4019e-05,0.0,1817397.033073875,1.5816097146264286e-06
1970-01-01 00:01:04.444286131,3122,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1779414 Win=2264576 Len=0 TSval=1041648689 TSecr=2010521988,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0017154650000037,46634.58595764139,0.0,0.086138801,0.0,46634.58595764139,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,4.4019e-05,0.0,1817397.033073875,1.5816097146264286e-06
1970-01-01 00:01:04.444730909,3123,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1633150 Win=2277376 Len=0 TSval=1041648687 TSecr=2010521986,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.000444778000002,179865.01130816803,0.0,0.086138801,0.0,179865.01130816803,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,4.4019e-05,0.0,1817397.033073875,1.5816097146264286e-06
1970-01-01 00:01:04.445142104,3124,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1766598 Win=2264576 Len=0 TSval=1041648689 TSecr=2010521988,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.000411194999998,194554.89488046305,0.0,0.086138801,0.0,194554.89488046305,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,4.4019e-05,0.0,1817397.033073875,1.5816097146264286e-06
1970-01-01 00:01:04.445269646,3125,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1644542 Win=2277376 Len=0 TSval=1041648687 TSecr=2010521986,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0001275420000013,627244.3587145926,0.0,0.086138801,0.0,627244.3587145926,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,4.4019e-05,0.0,1817397.033073875,1.5816097146264286e-06
1970-01-01 00:01:04.445860842,3126,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1590430 Win=2277376 Len=0 TSval=1041648686 TSecr=2010521986,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.000591196000002,135318.9128473931,0.0,0.086138801,0.0,135318.9128473931,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,4.4019e-05,0.0,1817397.033073875,1.5816097146264286e-06
1970-01-01 00:01:04.446490450,3127,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1740966 Win=2264576 Len=0 TSval=1041648689 TSecr=2010521988,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.000629607999997,127063.188524257,0.0,0.086138801,0.0,127063.188524257,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,4.4019e-05,0.0,1817397.033073875,1.5816097146264286e-06
1970-01-01 00:01:04.447091676,3128,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1673022 Win=2277376 Len=0 TSval=1041648687 TSecr=2010521986,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0006012260000005,133061.4444483851,0.0,0.086138801,0.0,133061.4444483851,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,4.4019e-05,0.0,1817397.033073875,1.5816097146264286e-06
1970-01-01 00:01:04.447434103,3129,10.10.3.102,10.10.3.105,MPTCP,80,5201  >  55092 [ACK] Seq=1 Ack=1963110 Win=2264576 Len=0 TSval=1041648693 TSecr=2010521992,0.086138801,0,0,0,0,10.10.3.102_10.10.3.105,1.0,0.0,0.0003424270000067,233626.437163024,0.0,0.086138801,0.0,233626.437163024,0.0,0.0959225874999999,0.0,80972.92651760204,0.0029329867075547,4.4019e-05,0.0,1817397.033073875,1.5816097146264286e-06
